timestamp	meter_value	pv_value	sum
2021-03-29T09:26:15	0.368	5.500	5.868
2021-03-29T09:26:20	0.369	5.500	5.870
2021-03-29T09:26:25	0.370	5.501	5.870
2021-03-29T09:26:30	0.367	5.501	5.868
2021-03-29T09:26:35	0.369	5.502	5.871
2021-03-29T09:26:40	0.368	5.502	5.870
2021-03-29T09:26:45	0.368	5.503	5.870
2021-03-29T09:26:50	0.370	5.503	5.873
2021-03-29T09:26:55	0.371	5.504	5.874
2021-03-29T09:27:00	0.370	5.504	5.874
2021-03-29T09:27:05	0.372	5.505	5.877
2021-03-29T09:27:10	0.372	5.505	5.877
2021-03-29T09:27:15	0.374	5.506	5.880
2021-03-29T09:27:20	0.373	5.506	5.879
2021-03-29T09:27:25	0.373	5.507	5.879
2021-03-29T09:27:30	0.370	5.507	5.877
2021-03-29T09:27:35	0.369	5.507	5.876
2021-03-29T09:27:40	0.368	5.508	5.876
2021-03-29T09:27:45	0.370	5.508	5.879
2021-03-29T09:27:50	0.371	5.509	5.880
2021-03-29T09:27:55	0.371	5.509	5.880
2021-03-29T09:28:00	0.369	5.510	5.879
2021-03-29T09:28:05	0.366	5.510	5.876
2021-03-29T09:28:10	0.366	5.511	5.877
2021-03-29T09:28:15	0.366	5.511	5.878
2021-03-29T09:28:20	0.368	5.512	5.880
2021-03-29T09:28:25	0.369	5.512	5.881
2021-03-29T09:28:30	0.368	5.513	5.881
2021-03-29T09:28:35	0.370	5.513	5.883
2021-03-29T09:28:40	0.369	5.514	5.883
2021-03-29T09:28:45	0.368	5.514	5.882
2021-03-29T09:28:50	0.367	5.515	5.882
2021-03-29T09:28:55	0.369	5.515	5.884
2021-03-29T09:29:00	0.367	5.516	5.883
2021-03-29T09:29:05	0.364	5.516	5.880
2021-03-29T09:29:10	0.361	5.517	5.878
2021-03-29T09:29:15	0.360	5.517	5.877
2021-03-29T09:29:20	0.362	5.518	5.880
2021-03-29T09:29:25	0.360	5.518	5.878
2021-03-29T09:29:30	0.357	5.518	5.876
2021-03-29T09:29:35	0.360	5.519	5.879
2021-03-29T09:29:40	0.363	5.519	5.882
2021-03-29T09:29:45	0.365	5.520	5.885
2021-03-29T09:29:50	0.367	5.520	5.887
2021-03-29T09:29:55	0.365	5.521	5.886
2021-03-29T09:30:00	0.365	5.521	5.886
2021-03-29T09:30:05	0.366	5.522	5.888
2021-03-29T09:30:10	0.367	5.522	5.889
2021-03-29T09:30:15	0.369	5.523	5.892
2021-03-29T09:30:20	0.368	5.523	5.891
2021-03-29T09:30:25	0.365	5.524	5.888
2021-03-29T09:30:30	0.365	5.524	5.889
2021-03-29T09:30:35	0.364	5.525	5.888
2021-03-29T09:30:40	0.362	5.525	5.887
2021-03-29T09:30:45	0.364	5.526	5.890
2021-03-29T09:30:50	0.366	5.526	5.892
2021-03-29T09:30:55	0.365	5.526	5.891
2021-03-29T09:31:00	0.364	5.527	5.891
2021-03-29T09:31:05	0.361	5.527	5.889
2021-03-29T09:31:10	0.360	5.528	5.888
2021-03-29T09:31:15	0.358	5.528	5.886
2021-03-29T09:31:20	0.360	5.529	5.889
2021-03-29T09:31:25	0.363	5.529	5.893
2021-03-29T09:31:30	0.366	5.530	5.895
2021-03-29T09:31:35	0.367	5.530	5.898
2021-03-29T09:31:40	0.367	5.531	5.898
2021-03-29T09:31:45	0.370	5.531	5.901
2021-03-29T09:31:50	0.367	5.532	5.898
2021-03-29T09:31:55	0.369	5.532	5.901
2021-03-29T09:32:00	0.371	5.532	5.903
2021-03-29T09:32:05	0.370	5.533	5.903
2021-03-29T09:32:10	0.368	5.533	5.902
2021-03-29T09:32:15	0.366	5.534	5.899
2021-03-29T09:32:20	0.364	5.534	5.898
2021-03-29T09:32:25	0.364	5.535	5.899
2021-03-29T09:32:30	0.364	5.535	5.899
2021-03-29T09:32:35	0.366	5.536	5.902
2021-03-29T09:32:40	0.369	5.536	5.905
2021-03-29T09:32:45	0.371	5.537	5.908
2021-03-29T09:32:50	0.370	5.537	5.907
2021-03-29T09:32:55	0.373	5.538	5.910
2021-03-29T09:33:00	0.373	5.538	5.911
2021-03-29T09:33:05	0.375	5.538	5.914
2021-03-29T09:33:10	0.374	5.539	5.913
2021-03-29T09:33:15	0.377	5.539	5.916
2021-03-29T09:33:20	0.374	5.540	5.914
2021-03-29T09:33:25	0.373	5.540	5.913
2021-03-29T09:33:30	0.372	5.541	5.913
2021-03-29T09:33:35	0.372	5.541	5.913
2021-03-29T09:33:40	0.370	5.542	5.912
2021-03-29T09:33:45	0.373	5.542	5.915
2021-03-29T09:33:50	0.375	5.543	5.917
2021-03-29T09:33:55	0.375	5.543	5.918
2021-03-29T09:34:00	0.377	5.543	5.920
2021-03-29T09:34:05	0.378	5.544	5.921
2021-03-29T09:34:10	0.375	5.544	5.919
2021-03-29T09:34:15	0.374	5.545	5.919
2021-03-29T09:34:20	0.375	5.545	5.921
2021-03-29T09:34:25	0.378	5.546	5.923
2021-03-29T09:34:30	0.375	5.546	5.921
2021-03-29T09:34:35	0.376	5.547	5.923
2021-03-29T09:34:40	0.375	5.547	5.922
2021-03-29T09:34:45	0.374	5.547	5.922
2021-03-29T09:34:50	0.373	5.548	5.921
2021-03-29T09:34:55	0.372	5.548	5.921
2021-03-29T09:35:00	0.372	5.549	5.921
2021-03-29T09:35:05	0.372	5.549	5.922
2021-03-29T09:35:10	0.371	5.550	5.921
2021-03-29T09:35:15	0.371	5.550	5.921
2021-03-29T09:35:20	0.371	5.551	5.921
2021-03-29T09:35:25	0.371	5.551	5.922
2021-03-29T09:35:30	0.372	5.551	5.924
2021-03-29T09:35:35	0.371	5.552	5.923
2021-03-29T09:35:40	0.373	5.552	5.926
2021-03-29T09:35:45	0.371	5.553	5.923
2021-03-29T09:35:50	0.369	5.553	5.922
2021-03-29T09:35:55	0.370	5.554	5.924
2021-03-29T09:36:00	0.369	5.554	5.923
2021-03-29T09:36:05	0.368	5.555	5.923
2021-03-29T09:36:10	0.371	5.555	5.926
2021-03-29T09:36:15	0.373	5.555	5.929
2021-03-29T09:36:20	0.376	5.556	5.932
2021-03-29T09:36:25	0.378	5.556	5.934
2021-03-29T09:36:30	0.379	5.557	5.936
2021-03-29T09:36:35	0.381	5.557	5.938
2021-03-29T09:36:40	0.382	5.558	5.940
2021-03-29T09:36:45	0.380	5.558	5.938
2021-03-29T09:36:50	0.380	5.559	5.939
2021-03-29T09:36:55	0.381	5.559	5.940
2021-03-29T09:37:00	0.380	5.559	5.940
2021-03-29T09:37:05	0.381	5.560	5.941
2021-03-29T09:37:10	0.379	5.560	5.939
2021-03-29T09:37:15	0.379	5.561	5.940
2021-03-29T09:37:20	0.380	5.561	5.941
2021-03-29T09:37:25	0.378	5.562	5.939
2021-03-29T09:37:30	0.375	5.562	5.937
2021-03-29T09:37:35	0.376	5.562	5.939
2021-03-29T09:37:40	0.377	5.563	5.940
2021-03-29T09:37:45	0.376	5.563	5.940
2021-03-29T09:37:50	0.374	5.564	5.938
2021-03-29T09:37:55	0.373	5.564	5.937
2021-03-29T09:38:00	0.370	5.565	5.935
2021-03-29T09:38:05	0.369	5.565	5.934
2021-03-29T09:38:10	0.370	5.565	5.935
2021-03-29T09:38:15	0.372	5.566	5.938
2021-03-29T09:38:20	0.373	5.566	5.939
2021-03-29T09:38:25	0.370	5.567	5.937
2021-03-29T09:38:30	0.371	5.567	5.938
2021-03-29T09:38:35	0.369	5.568	5.936
2021-03-29T09:38:40	0.368	5.568	5.936
2021-03-29T09:38:45	0.368	5.568	5.936
2021-03-29T09:38:50	0.370	5.569	5.939
2021-03-29T09:38:55	0.368	5.569	5.938
2021-03-29T09:39:00	0.370	5.570	5.939
2021-03-29T09:39:05	0.372	5.570	5.943
2021-03-29T09:39:10	0.370	5.571	5.941
2021-03-29T09:39:15	0.369	5.571	5.940
2021-03-29T09:39:20	0.367	5.571	5.938
2021-03-29T09:39:25	0.366	5.572	5.937
2021-03-29T09:39:30	0.368	5.572	5.940
2021-03-29T09:39:35	0.367	5.573	5.940
2021-03-29T09:39:40	0.368	5.573	5.941
2021-03-29T09:39:45	0.369	5.574	5.943
2021-03-29T09:39:50	0.369	5.574	5.943
2021-03-29T09:39:55	0.369	5.574	5.944
2021-03-29T09:40:00	0.370	5.575	5.945
2021-03-29T09:40:05	0.370	5.575	5.946
2021-03-29T09:40:10	0.368	5.576	5.944
2021-03-29T09:40:15	0.366	5.576	5.943
2021-03-29T09:40:20	0.366	5.577	5.943
2021-03-29T09:40:25	0.367	5.577	5.944
2021-03-29T09:40:30	0.366	5.577	5.943
2021-03-29T09:40:35	0.368	5.578	5.946
2021-03-29T09:40:40	0.369	5.578	5.947
2021-03-29T09:40:45	0.367	5.579	5.946
2021-03-29T09:40:50	0.368	5.579	5.947
2021-03-29T09:40:55	0.366	5.579	5.946
2021-03-29T09:41:00	0.369	5.580	5.949
2021-03-29T09:41:05	0.369	5.580	5.949
2021-03-29T09:41:10	0.369	5.581	5.949
2021-03-29T09:41:15	0.370	5.581	5.951
2021-03-29T09:41:20	0.373	5.582	5.954
2021-03-29T09:41:25	0.375	5.582	5.957
2021-03-29T09:41:30	0.378	5.582	5.960
2021-03-29T09:41:35	0.376	5.583	5.959
2021-03-29T09:41:40	0.377	5.583	5.960
2021-03-29T09:41:45	0.378	5.584	5.962
2021-03-29T09:41:50	0.379	5.584	5.963
2021-03-29T09:41:55	0.376	5.584	5.961
2021-03-29T09:42:00	0.373	5.585	5.958
2021-03-29T09:42:05	0.373	5.585	5.958
2021-03-29T09:42:10	0.371	5.586	5.957
2021-03-29T09:42:15	0.370	5.586	5.956
2021-03-29T09:42:20	0.370	5.587	5.956
2021-03-29T09:42:25	0.367	5.587	5.954
2021-03-29T09:42:30	0.369	5.587	5.956
2021-03-29T09:42:35	0.367	5.588	5.955
2021-03-29T09:42:40	0.366	5.588	5.954
2021-03-29T09:42:45	0.364	5.589	5.952
2021-03-29T09:42:50	0.366	5.589	5.955
2021-03-29T09:42:55	0.364	5.589	5.953
2021-03-29T09:43:00	0.365	5.590	5.955
2021-03-29T09:43:05	0.366	5.590	5.956
2021-03-29T09:43:10	0.367	5.591	5.957
2021-03-29T09:43:15	0.369	5.591	5.960
2021-03-29T09:43:20	0.367	5.591	5.958
2021-03-29T09:43:25	0.368	5.592	5.960
2021-03-29T09:43:30	0.371	5.592	5.963
2021-03-29T09:43:35	0.371	5.593	5.963
2021-03-29T09:43:40	0.371	5.593	5.965
2021-03-29T09:43:45	0.369	5.593	5.962
2021-03-29T09:43:50	0.370	5.594	5.964
2021-03-29T09:43:55	0.371	5.594	5.965
2021-03-29T09:44:00	0.371	5.595	5.966
2021-03-29T09:44:05	0.373	5.595	5.968
2021-03-29T09:44:10	0.376	5.595	5.971
2021-03-29T09:44:15	0.379	5.596	5.974
2021-03-29T09:44:20	0.379	5.596	5.975
2021-03-29T09:44:25	0.377	5.597	5.974
2021-03-29T09:44:30	0.378	5.597	5.975
2021-03-29T09:44:35	0.380	5.597	5.978
2021-03-29T09:44:40	0.378	5.598	5.976
2021-03-29T09:44:45	0.375	5.598	5.973
2021-03-29T09:44:50	0.372	5.599	5.971
2021-03-29T09:44:55	0.370	5.599	5.969
2021-03-29T09:45:00	0.368	5.599	5.967
2021-03-29T09:45:05	0.369	5.600	5.969
2021-03-29T09:45:10	0.370	5.600	5.971
2021-03-29T09:45:15	0.372	5.601	5.973
2021-03-29T09:45:20	0.375	5.601	5.976
2021-03-29T09:45:25	0.377	5.601	5.979
2021-03-29T09:45:30	0.374	5.602	5.976
2021-03-29T09:45:35	0.373	5.602	5.975
2021-03-29T09:45:40	0.370	5.603	5.973
2021-03-29T09:45:45	0.373	5.603	5.976
2021-03-29T09:45:50	0.372	5.603	5.975
2021-03-29T09:45:55	0.373	5.604	5.977
2021-03-29T09:46:00	0.374	5.604	5.979
2021-03-29T09:46:05	0.376	5.605	5.980
2021-03-29T09:46:10	0.374	5.605	5.979
2021-03-29T09:46:15	0.372	5.605	5.978
2021-03-29T09:46:20	0.373	5.606	5.979
2021-03-29T09:46:25	0.372	5.606	5.978
2021-03-29T09:46:30	0.372	5.607	5.979
2021-03-29T09:46:35	0.374	5.607	5.981
2021-03-29T09:46:40	0.372	5.607	5.979
2021-03-29T09:46:45	0.374	5.608	5.982
2021-03-29T09:46:50	0.376	5.608	5.985
2021-03-29T09:46:55	0.374	5.609	5.983
2021-03-29T09:47:00	0.375	5.609	5.984
2021-03-29T09:47:05	0.377	5.609	5.986
2021-03-29T09:47:10	0.377	5.610	5.986
2021-03-29T09:47:15	0.378	5.610	5.988
2021-03-29T09:47:20	0.375	5.611	5.985
2021-03-29T09:47:25	0.376	5.611	5.987
2021-03-29T09:47:30	0.378	5.611	5.989
2021-03-29T09:47:35	0.375	5.612	5.987
2021-03-29T09:47:40	0.374	5.612	5.986
2021-03-29T09:47:45	0.373	5.612	5.986
2021-03-29T09:47:50	0.371	5.613	5.984
2021-03-29T09:47:55	0.369	5.613	5.982
2021-03-29T09:48:00	0.366	5.614	5.980
2021-03-29T09:48:05	0.365	5.614	5.979
2021-03-29T09:48:10	0.363	5.614	5.978
2021-03-29T09:48:15	0.366	5.615	5.981
2021-03-29T09:48:20	0.368	5.615	5.983
2021-03-29T09:48:25	0.367	5.616	5.983
2021-03-29T09:48:30	0.367	5.616	5.983
2021-03-29T09:48:35	0.369	5.616	5.986
2021-03-29T09:48:40	0.369	5.617	5.986
2021-03-29T09:48:45	0.366	5.617	5.983
2021-03-29T09:48:50	0.364	5.617	5.981
2021-03-29T09:48:55	0.361	5.618	5.979
2021-03-29T09:49:00	0.363	5.618	5.981
2021-03-29T09:49:05	0.361	5.619	5.979
2021-03-29T09:49:10	0.360	5.619	5.979
2021-03-29T09:49:15	0.360	5.619	5.979
2021-03-29T09:49:20	0.362	5.620	5.982
2021-03-29T09:49:25	0.361	5.620	5.981
2021-03-29T09:49:30	0.361	5.621	5.982
2021-03-29T09:49:35	0.359	5.621	5.980
2021-03-29T09:49:40	0.358	5.621	5.979
2021-03-29T09:49:45	0.359	5.622	5.981
2021-03-29T09:49:50	0.359	5.622	5.981
2021-03-29T09:49:55	0.360	5.622	5.983
2021-03-29T09:50:00	0.361	5.623	5.984
2021-03-29T09:50:05	0.363	5.623	5.986
2021-03-29T09:50:10	0.364	5.624	5.988
2021-03-29T09:50:15	0.366	5.624	5.990
2021-03-29T09:50:20	0.367	5.624	5.991
2021-03-29T09:50:25	0.364	5.625	5.989
2021-03-29T09:50:30	0.365	5.625	5.990
2021-03-29T09:50:35	0.362	5.625	5.988
2021-03-29T09:50:40	0.362	5.626	5.988
2021-03-29T09:50:45	0.363	5.626	5.989
2021-03-29T09:50:50	0.363	5.627	5.990
2021-03-29T09:50:55	0.366	5.627	5.993
2021-03-29T09:51:00	0.369	5.627	5.996
2021-03-29T09:51:05	0.367	5.628	5.995
2021-03-29T09:51:10	0.366	5.628	5.994
2021-03-29T09:51:15	0.367	5.628	5.995
2021-03-29T09:51:20	0.366	5.629	5.995
2021-03-29T09:51:25	0.369	5.629	5.998
2021-03-29T09:51:30	0.367	5.630	5.996
2021-03-29T09:51:35	0.364	5.630	5.994
2021-03-29T09:51:40	0.367	5.630	5.997
2021-03-29T09:51:45	0.369	5.631	6.000
2021-03-29T09:51:50	0.372	5.631	6.003
2021-03-29T09:51:55	0.369	5.631	6.000
2021-03-29T09:52:00	0.369	5.632	6.000
2021-03-29T09:52:05	0.371	5.632	6.003
2021-03-29T09:52:10	0.369	5.633	6.001
2021-03-29T09:52:15	0.366	5.633	5.999
2021-03-29T09:52:20	0.364	5.633	5.997
2021-03-29T09:52:25	0.361	5.634	5.995
2021-03-29T09:52:30	0.363	5.634	5.997
2021-03-29T09:52:35	0.364	5.634	5.998
2021-03-29T09:52:40	0.361	5.635	5.996
2021-03-29T09:52:45	0.359	5.635	5.994
2021-03-29T09:52:50	0.357	5.635	5.993
2021-03-29T09:52:55	0.355	5.636	5.991
2021-03-29T09:53:00	0.352	5.636	5.989
2021-03-29T09:53:05	0.355	5.637	5.991
2021-03-29T09:53:10	0.355	5.637	5.992
2021-03-29T09:53:15	0.353	5.637	5.991
2021-03-29T09:53:20	0.354	5.638	5.991
2021-03-29T09:53:25	0.351	5.638	5.989
2021-03-29T09:53:30	0.349	5.638	5.987
2021-03-29T09:53:35	0.350	5.639	5.989
2021-03-29T09:53:40	0.350	5.639	5.989
2021-03-29T09:53:45	0.350	5.639	5.989
2021-03-29T09:53:50	0.352	5.640	5.992
2021-03-29T09:53:55	0.354	5.640	5.994
2021-03-29T09:54:00	0.352	5.641	5.993
2021-03-29T09:54:05	0.354	5.641	5.995
2021-03-29T09:54:10	0.352	5.641	5.993
2021-03-29T09:54:15	0.350	5.642	5.992
2021-03-29T09:54:20	0.351	5.642	5.993
2021-03-29T09:54:25	0.351	5.642	5.993
2021-03-29T09:54:30	0.350	5.643	5.993
2021-03-29T09:54:35	0.353	5.643	5.996
2021-03-29T09:54:40	0.352	5.643	5.996
2021-03-29T09:54:45	0.350	5.644	5.994
2021-03-29T09:54:50	0.350	5.644	5.994
2021-03-29T09:54:55	0.351	5.645	5.995
2021-03-29T09:55:00	0.351	5.645	5.996
2021-03-29T09:55:05	0.353	5.645	5.998
2021-03-29T09:55:10	0.352	5.646	5.998
2021-03-29T09:55:15	0.349	5.646	5.995
2021-03-29T09:55:20	0.351	5.646	5.997
2021-03-29T09:55:25	0.350	5.647	5.996
2021-03-29T09:55:30	0.348	5.647	5.995
2021-03-29T09:55:35	0.351	5.647	5.998
2021-03-29T09:55:40	0.349	5.648	5.997
2021-03-29T09:55:45	0.350	5.648	5.998
2021-03-29T09:55:50	0.350	5.648	5.998
2021-03-29T09:55:55	0.350	5.649	5.999
2021-03-29T09:56:00	0.350	5.649	5.999
2021-03-29T09:56:05	0.351	5.650	6.001
2021-03-29T09:56:10	0.354	5.650	6.003
2021-03-29T09:56:15	0.353	5.650	6.004
2021-03-29T09:56:20	0.350	5.651	6.001
2021-03-29T09:56:25	0.351	5.651	6.002
2021-03-29T09:56:30	0.350	5.651	6.002
2021-03-29T09:56:35	0.349	5.652	6.001
2021-03-29T09:56:40	0.352	5.652	6.004
2021-03-29T09:56:45	0.355	5.652	6.007
2021-03-29T09:56:50	0.355	5.653	6.008
2021-03-29T09:56:55	0.354	5.653	6.007
2021-03-29T09:57:00	0.357	5.653	6.010
2021-03-29T09:57:05	0.358	5.654	6.012
2021-03-29T09:57:10	0.359	5.654	6.013
2021-03-29T09:57:15	0.360	5.654	6.014
2021-03-29T09:57:20	0.357	5.655	6.012
2021-03-29T09:57:25	0.358	5.655	6.013
2021-03-29T09:57:30	0.356	5.655	6.011
2021-03-29T09:57:35	0.355	5.656	6.011
2021-03-29T09:57:40	0.358	5.656	6.014
2021-03-29T09:57:45	0.359	5.657	6.015
2021-03-29T09:57:50	0.361	5.657	6.018
2021-03-29T09:57:55	0.359	5.657	6.016
2021-03-29T09:58:00	0.360	5.658	6.018
2021-03-29T09:58:05	0.359	5.658	6.017
2021-03-29T09:58:10	0.359	5.658	6.017
2021-03-29T09:58:15	0.360	5.659	6.018
2021-03-29T09:58:20	0.359	5.659	6.018
2021-03-29T09:58:25	0.359	5.659	6.018
2021-03-29T09:58:30	0.361	5.660	6.021
2021-03-29T09:58:35	0.362	5.660	6.022
2021-03-29T09:58:40	0.361	5.660	6.022
2021-03-29T09:58:45	0.362	5.661	6.023
2021-03-29T09:58:50	0.362	5.661	6.023
2021-03-29T09:58:55	0.359	5.661	6.021
2021-03-29T09:59:00	0.359	5.662	6.021
2021-03-29T09:59:05	0.356	5.662	6.018
2021-03-29T09:59:10	0.357	5.662	6.019
2021-03-29T09:59:15	0.354	5.663	6.016
2021-03-29T09:59:20	0.352	5.663	6.015
2021-03-29T09:59:25	0.351	5.663	6.014
2021-03-29T09:59:30	0.353	5.664	6.017
2021-03-29T09:59:35	0.350	5.664	6.015
2021-03-29T09:59:40	0.352	5.664	6.016
2021-03-29T09:59:45	0.351	5.665	6.015
2021-03-29T09:59:50	0.352	5.665	6.017
2021-03-29T09:59:55	0.351	5.665	6.016
2021-03-29T10:00:00	0.348	5.666	6.013
2021-03-29T10:00:05	0.347	5.666	6.013
2021-03-29T10:00:10	0.346	5.666	6.012
2021-03-29T10:00:15	0.346	5.667	6.013
2021-03-29T10:00:20	0.349	5.667	6.016
2021-03-29T10:00:25	0.350	5.667	6.018
2021-03-29T10:00:30	0.353	5.668	6.020
2021-03-29T10:00:35	0.354	5.668	6.022
2021-03-29T10:00:40	0.357	5.668	6.025
2021-03-29T10:00:45	0.357	5.669	6.026
2021-03-29T10:00:50	0.359	5.669	6.028
2021-03-29T10:00:55	0.360	5.669	6.029
2021-03-29T10:01:00	0.358	5.670	6.028
2021-03-29T10:01:05	0.361	5.670	6.031
2021-03-29T10:01:10	0.364	5.670	6.034
2021-03-29T10:01:15	0.361	5.671	6.032
2021-03-29T10:01:20	0.358	5.671	6.030
2021-03-29T10:01:25	0.356	5.671	6.028
2021-03-29T10:01:30	0.354	5.672	6.026
2021-03-29T10:01:35	0.356	5.672	6.028
2021-03-29T10:01:40	0.353	5.672	6.025
2021-03-29T10:01:45	0.352	5.673	6.024
2021-03-29T10:01:50	0.349	5.673	6.022
2021-03-29T10:01:55	0.346	5.673	6.020
2021-03-29T10:02:00	0.345	5.674	6.019
2021-03-29T10:02:05	0.345	5.674	6.020
2021-03-29T10:02:10	0.348	5.674	6.022
2021-03-29T10:02:15	0.346	5.675	6.021
2021-03-29T10:02:20	0.346	5.675	6.021
2021-03-29T10:02:25	0.344	5.675	6.020
2021-03-29T10:02:30	0.344	5.676	6.020
2021-03-29T10:02:35	0.346	5.676	6.022
2021-03-29T10:02:40	0.345	5.676	6.021
2021-03-29T10:02:45	0.343	5.677	6.020
2021-03-29T10:02:50	0.345	5.677	6.022
2021-03-29T10:02:55	0.347	5.677	6.024
2021-03-29T10:03:00	0.346	5.678	6.024
2021-03-29T10:03:05	0.344	5.678	6.022
2021-03-29T10:03:10	0.342	5.678	6.020
2021-03-29T10:03:15	0.339	5.679	6.018
2021-03-29T10:03:20	0.342	5.679	6.021
2021-03-29T10:03:25	0.340	5.679	6.019
2021-03-29T10:03:30	0.342	5.680	6.022
2021-03-29T10:03:35	0.342	5.680	6.022
2021-03-29T10:03:40	0.340	5.680	6.021
2021-03-29T10:03:45	0.342	5.681	6.022
2021-03-29T10:03:50	0.342	5.681	6.023
2021-03-29T10:03:55	0.341	5.681	6.022
2021-03-29T10:04:00	0.339	5.682	6.021
2021-03-29T10:04:05	0.339	5.682	6.021
2021-03-29T10:04:10	0.337	5.682	6.019
2021-03-29T10:04:15	0.335	5.683	6.018
2021-03-29T10:04:20	0.336	5.683	6.019
2021-03-29T10:04:25	0.337	5.683	6.020
2021-03-29T10:04:30	0.338	5.684	6.022
2021-03-29T10:04:35	0.337	5.684	6.021
2021-03-29T10:04:40	0.334	5.684	6.018
2021-03-29T10:04:45	0.332	5.685	6.016
2021-03-29T10:04:50	0.331	5.685	6.015
2021-03-29T10:04:55	0.332	5.685	6.018
2021-03-29T10:05:00	0.331	5.686	6.016
2021-03-29T10:05:05	0.330	5.686	6.015
2021-03-29T10:05:10	0.332	5.686	6.018
2021-03-29T10:05:15	0.334	5.686	6.020
2021-03-29T10:05:20	0.333	5.687	6.020
2021-03-29T10:05:25	0.335	5.687	6.022
2021-03-29T10:05:30	0.337	5.687	6.025
2021-03-29T10:05:35	0.339	5.688	6.027
2021-03-29T10:05:40	0.337	5.688	6.025
2021-03-29T10:05:45	0.339	5.688	6.027
2021-03-29T10:05:50	0.336	5.689	6.025
2021-03-29T10:05:55	0.337	5.689	6.026
2021-03-29T10:06:00	0.339	5.689	6.028
2021-03-29T10:06:05	0.340	5.690	6.030
2021-03-29T10:06:10	0.339	5.690	6.029
2021-03-29T10:06:15	0.336	5.690	6.026
2021-03-29T10:06:20	0.334	5.691	6.025
2021-03-29T10:06:25	0.332	5.691	6.023
2021-03-29T10:06:30	0.330	5.691	6.022
2021-03-29T10:06:35	0.329	5.692	6.020
2021-03-29T10:06:40	0.327	5.692	6.019
2021-03-29T10:06:45	0.327	5.692	6.019
2021-03-29T10:06:50	0.325	5.692	6.018
2021-03-29T10:06:55	0.323	5.693	6.015
2021-03-29T10:07:00	0.322	5.693	6.015
2021-03-29T10:07:05	0.324	5.693	6.018
2021-03-29T10:07:10	0.325	5.694	6.018
2021-03-29T10:07:15	0.323	5.694	6.017
2021-03-29T10:07:20	0.324	5.694	6.019
2021-03-29T10:07:25	0.325	5.695	6.020
2021-03-29T10:07:30	0.324	5.695	6.019
2021-03-29T10:07:35	0.321	5.695	6.017
2021-03-29T10:07:40	0.319	5.696	6.015
2021-03-29T10:07:45	0.319	5.696	6.015
2021-03-29T10:07:50	0.319	5.696	6.015
2021-03-29T10:07:55	0.319	5.697	6.015
2021-03-29T10:08:00	0.317	5.697	6.014
2021-03-29T10:08:05	0.320	5.697	6.017
2021-03-29T10:08:10	0.322	5.697	6.020
2021-03-29T10:08:15	0.320	5.698	6.017
2021-03-29T10:08:20	0.319	5.698	6.017
2021-03-29T10:08:25	0.320	5.698	6.018
2021-03-29T10:08:30	0.319	5.699	6.017
2021-03-29T10:08:35	0.319	5.699	6.018
2021-03-29T10:08:40	0.320	5.699	6.019
2021-03-29T10:08:45	0.321	5.700	6.021
2021-03-29T10:08:50	0.322	5.700	6.022
2021-03-29T10:08:55	0.325	5.700	6.025
2021-03-29T10:09:00	0.323	5.701	6.024
2021-03-29T10:09:05	0.323	5.701	6.023
2021-03-29T10:09:10	0.322	5.701	6.023
2021-03-29T10:09:15	0.324	5.701	6.025
2021-03-29T10:09:20	0.324	5.702	6.026
2021-03-29T10:09:25	0.325	5.702	6.027
2021-03-29T10:09:30	0.324	5.702	6.027
2021-03-29T10:09:35	0.323	5.703	6.026
2021-03-29T10:09:40	0.326	5.703	6.028
2021-03-29T10:09:45	0.324	5.703	6.027
2021-03-29T10:09:50	0.325	5.704	6.029
2021-03-29T10:09:55	0.322	5.704	6.026
2021-03-29T10:10:00	0.322	5.704	6.026
2021-03-29T10:10:05	0.320	5.704	6.024
2021-03-29T10:10:10	0.321	5.705	6.026
2021-03-29T10:10:15	0.322	5.705	6.027
2021-03-29T10:10:20	0.324	5.705	6.029
2021-03-29T10:10:25	0.322	5.706	6.028
2021-03-29T10:10:30	0.322	5.706	6.028
2021-03-29T10:10:35	0.324	5.706	6.030
2021-03-29T10:10:40	0.325	5.707	6.032
2021-03-29T10:10:45	0.324	5.707	6.031
2021-03-29T10:10:50	0.325	5.707	6.032
2021-03-29T10:10:55	0.324	5.707	6.032
2021-03-29T10:11:00	0.323	5.708	6.031
2021-03-29T10:11:05	0.325	5.708	6.033
2021-03-29T10:11:10	0.326	5.708	6.034
2021-03-29T10:11:15	0.326	5.709	6.035
2021-03-29T10:11:20	0.323	5.709	6.032
2021-03-29T10:11:25	0.320	5.709	6.030
2021-03-29T10:11:30	0.322	5.710	6.032
2021-03-29T10:11:35	0.321	5.710	6.031
2021-03-29T10:11:40	0.321	5.710	6.031
2021-03-29T10:11:45	0.321	5.710	6.031
2021-03-29T10:11:50	0.323	5.711	6.033
2021-03-29T10:11:55	0.322	5.711	6.033
2021-03-29T10:12:00	0.324	5.711	6.035
2021-03-29T10:12:05	0.327	5.712	6.038
2021-03-29T10:12:10	0.324	5.712	6.036
2021-03-29T10:12:15	0.321	5.712	6.033
2021-03-29T10:12:20	0.323	5.712	6.036
2021-03-29T10:12:25	0.322	5.713	6.035
2021-03-29T10:12:30	0.324	5.713	6.037
2021-03-29T10:12:35	0.325	5.713	6.038
2021-03-29T10:12:40	0.324	5.714	6.038
2021-03-29T10:12:45	0.321	5.714	6.035
